                 X [m]	                 Y [m]	c [MN/m³]
39.41515276	-0.655668563	6.271013074
39.41515276	-0.655668563	6.271013074
39.41515276	-0.655668563	6.271013074
39.41515276	-0.655668563	6.271013074
39.41515276	-0.655668563	6.271013074
109.3330615	-0.76660752	4.443561514
109.3330615	-0.76660752	4.443561514
109.3330615	-0.76660752	4.443561514
109.3330615	-0.76660752	4.443561514
109.3330615	-0.76660752	4.443561514
7.179147739	34.26369383	7.095764165
7.179147739	34.26369383	7.095764165
7.179147739	34.26369383	7.095764165
7.179147739	34.26369383	7.095764165
7.179147739	34.26369383	7.095764165
7.179147739	34.26369383	7.095764165
44.80867913	-1.620644706	6.533802222
44.80867913	-1.620644706	6.533802222
44.80867913	-1.620644706	6.533802222
44.80867913	-1.620644706	6.533802222
44.80867913	-1.620644706	6.533802222
44.80867913	-1.620644706	6.533802222
1.316431611	39.92827921	8.949565297
1.316431611	39.92827921	8.949565297
1.316431611	39.92827921	8.949565297
1.316431611	39.92827921	8.949565297
1.316431611	39.92827921	8.949565297
1.316431611	39.92827921	8.949565297
0.700389541	40.38086742	10.25256975
0.700389541	40.38086742	10.25256975
0.700389541	40.38086742	10.25256975
0.700389541	40.38086742	10.25256975
0.700389541	40.38086742	10.25256975
0.700389541	40.38086742	10.25256975
0.616987425	41.16448042	9.872777379
0.616987425	41.16448042	9.872777379
0.616987425	41.16448042	9.872777379
0.616987425	41.16448042	9.872777379
0.616987425	41.16448042	9.872777379
0.616987425	41.16448042	9.872777379
1.333448109	41.64370328	8.687163006
1.333448109	41.64370328	8.687163006
1.333448109	41.64370328	8.687163006
1.333448109	41.64370328	8.687163006
1.333448109	41.64370328	8.687163006
1.333448109	41.64370328	8.687163006
2.030287975	44.19761193	8.204103339
2.030287975	44.19761193	8.204103339
2.030287975	44.19761193	8.204103339
2.030287975	44.19761193	8.204103339
2.030287975	44.19761193	8.204103339
2.030287975	44.19761193	8.204103339
0.548760199	42.13100755	10.2589363
0.548760199	42.13100755	10.2589363
0.548760199	42.13100755	10.2589363
0.548760199	42.13100755	10.2589363
0.548760199	42.13100755	10.2589363
3.324747634	44.12994069	7.769336495
3.324747634	44.12994069	7.769336495
3.324747634	44.12994069	7.769336495
3.324747634	44.12994069	7.769336495
3.324747634	44.12994069	7.769336495
3.324747634	44.12994069	7.769336495
2.68214662	45.28892573	8.246246603
2.68214662	45.28892573	8.246246603
2.68214662	45.28892573	8.246246603
2.68214662	45.28892573	8.246246603
2.68214662	45.28892573	8.246246603
2.68214662	45.28892573	8.246246603
1.359627121	45.3235401	8.920034067
1.359627121	45.3235401	8.920034067
1.359627121	45.3235401	8.920034067
1.359627121	45.3235401	8.920034067
1.359627121	45.3235401	8.920034067
1.359627121	45.3235401	8.920034067
1.359627121	45.3235401	8.920034067
2.080362243	46.37828578	8.171498869
2.080362243	46.37828578	8.171498869
2.080362243	46.37828578	8.171498869
2.080362243	46.37828578	8.171498869
2.080362243	46.37828578	8.171498869
2.080362243	46.37828578	8.171498869
3.334200678	46.38037424	7.919204461
3.334200678	46.38037424	7.919204461
3.334200678	46.38037424	7.919204461
3.334200678	46.38037424	7.919204461
3.334200678	46.38037424	7.919204461
3.334200678	46.38037424	7.919204461
2.668895754	47.4382755	8.016227259
2.668895754	47.4382755	8.016227259
2.668895754	47.4382755	8.016227259
2.668895754	47.4382755	8.016227259
2.668895754	47.4382755	8.016227259
2.668895754	47.4382755	8.016227259
1.378688342	47.48540786	9.718357149
1.378688342	47.48540786	9.718357149
1.378688342	47.48540786	9.718357149
1.378688342	47.48540786	9.718357149
1.378688342	47.48540786	9.718357149
1.378688342	47.48540786	9.718357149
1.378688342	47.48540786	9.718357149
2.005285483	48.44996144	8.701244368
2.005285483	48.44996144	8.701244368
2.005285483	48.44996144	8.701244368
2.005285483	48.44996144	8.701244368
2.005285483	48.44996144	8.701244368
2.005285483	48.44996144	8.701244368
1.023295924	48.52389816	9.927786499
1.023295924	48.52389816	9.927786499
1.023295924	48.52389816	9.927786499
1.023295924	48.52389816	9.927786499
1.023295924	48.52389816	9.927786499
1.023295924	48.52389816	9.927786499
1.45265517	49.32304846	9.549816791
1.45265517	49.32304846	9.549816791
1.45265517	49.32304846	9.549816791
1.45265517	49.32304846	9.549816791
1.45265517	49.32304846	9.549816791
1.45265517	49.32304846	9.549816791
0.758147558	44.14561644	9.773493733
0.758147558	44.14561644	9.773493733
0.758147558	44.14561644	9.773493733
0.758147558	44.14561644	9.773493733
0.758147558	44.14561644	9.773493733
0.758147558	44.14561644	9.773493733
1.002078652	46.44336988	9.643692884
1.002078652	46.44336988	9.643692884
1.002078652	46.44336988	9.643692884
1.002078652	46.44336988	9.643692884
1.002078652	46.44336988	9.643692884
1.002078652	46.44336988	9.643692884
3.962448539	47.44298895	7.712288057
3.962448539	47.44298895	7.712288057
3.962448539	47.44298895	7.712288057
3.962448539	47.44298895	7.712288057
3.962448539	47.44298895	7.712288057
3.962448539	47.44298895	7.712288057
3.200841893	42.00111417	7.672048935
3.200841893	42.00111417	7.672048935
3.200841893	42.00111417	7.672048935
3.200841893	42.00111417	7.672048935
3.200841893	42.00111417	7.672048935
3.200841893	42.00111417	7.672048935
78.36230942	15.22700508	5.199222928
78.36230942	15.22700508	5.199222928
78.36230942	15.22700508	5.199222928
78.36230942	15.22700508	5.199222928
78.36230942	15.22700508	5.199222928
78.36230942	15.22700508	5.199222928
77.8750841	14.50628165	5.598171444
77.8750841	14.50628165	5.598171444
77.8750841	14.50628165	5.598171444
77.8750841	14.50628165	5.598171444
77.8750841	14.50628165	5.598171444
77.8750841	14.50628165	5.598171444
76.85448717	13.67459495	5.991401205
76.85448717	13.67459495	5.991401205
76.85448717	13.67459495	5.991401205
76.85448717	13.67459495	5.991401205
76.85448717	13.67459495	5.991401205
76.85448717	13.67459495	5.991401205
0.576608876	17.17750132	10.31196123
0.576608876	17.17750132	10.31196123
0.576608876	17.17750132	10.31196123
0.576608876	17.17750132	10.31196123
0.576608876	17.17750132	10.31196123
0.576608876	17.17750132	10.31196123
0.576608876	17.17750132	10.31196123
12.63997602	49.49316142	0.857403666
12.63997602	49.49316142	0.857403666
12.63997602	49.49316142	0.857403666
12.63997602	49.49316142	0.857403666
12.63997602	49.49316142	0.857403666
12.63997602	49.49316142	0.857403666
11.84283581	49.93613744	1.174662315
11.84283581	49.93613744	1.174662315
11.84283581	49.93613744	1.174662315
11.84283581	49.93613744	1.174662315
11.84283581	49.93613744	1.174662315
11.84283581	49.93613744	1.174662315
27.16273853	29.84510606	3.836962441
27.16273853	29.84510606	3.836962441
27.16273853	29.84510606	3.836962441
27.16273853	29.84510606	3.836962441
27.16273853	29.84510606	3.836962441
27.16273853	29.84510606	3.836962441
9.62813191	42.14201044	6.962950614
9.62813191	42.14201044	6.962950614
9.62813191	42.14201044	6.962950614
9.62813191	42.14201044	6.962950614
9.62813191	42.14201044	6.962950614
9.62813191	42.14201044	6.962950614
10.62802014	41.2589028	7.04058255
10.62802014	41.2589028	7.04058255
10.62802014	41.2589028	7.04058255
10.62802014	41.2589028	7.04058255
10.62802014	41.2589028	7.04058255
10.62802014	41.2589028	7.04058255
56.45441123	8.515597882	6.091427279
56.45441123	8.515597882	6.091427279
56.45441123	8.515597882	6.091427279
56.45441123	8.515597882	6.091427279
56.45441123	8.515597882	6.091427279
56.45441123	8.515597882	6.091427279
52.37310326	5.072166998	6.150814965
52.37310326	5.072166998	6.150814965
52.37310326	5.072166998	6.150814965
52.37310326	5.072166998	6.150814965
52.37310326	5.072166998	6.150814965
52.37310326	5.072166998	6.150814965
53.70704535	5.07055489	6.188153288
53.70704535	5.07055489	6.188153288
53.70704535	5.07055489	6.188153288
53.70704535	5.07055489	6.188153288
53.70704535	5.07055489	6.188153288
53.70704535	5.07055489	6.188153288
53.6750053	2.772295774	6.005900394
53.6750053	2.772295774	6.005900394
53.6750053	2.772295774	6.005900394
53.6750053	2.772295774	6.005900394
53.6750053	2.772295774	6.005900394
53.6750053	2.772295774	6.005900394
53.6750053	2.772295774	6.005900394
55.01781586	5.044888647	6.041832594
55.01781586	5.044888647	6.041832594
55.01781586	5.044888647	6.041832594
55.01781586	5.044888647	6.041832594
55.01781586	5.044888647	6.041832594
55.01781586	5.044888647	6.041832594
56.43283591	4.952614611	6.12324592
56.43283591	4.952614611	6.12324592
56.43283591	4.952614611	6.12324592
56.43283591	4.952614611	6.12324592
56.43283591	4.952614611	6.12324592
56.43283591	4.952614611	6.12324592
56.43283591	4.952614611	6.12324592
56.63509122	6.284929639	6.11091815
56.63509122	6.284929639	6.11091815
56.63509122	6.284929639	6.11091815
56.63509122	6.284929639	6.11091815
56.63509122	6.284929639	6.11091815
56.63509122	6.284929639	6.11091815
57.51887453	0.51089983	6.297486533
57.51887453	0.51089983	6.297486533
57.51887453	0.51089983	6.297486533
57.51887453	0.51089983	6.297486533
57.51887453	0.51089983	6.297486533
57.51887453	0.51089983	6.297486533
57.30799917	-0.683120231	6.291634019
57.30799917	-0.683120231	6.291634019
57.30799917	-0.683120231	6.291634019
57.30799917	-0.683120231	6.291634019
57.30799917	-0.683120231	6.291634019
57.30799917	-0.683120231	6.291634019
57.20444486	-2.02630257	5.987945591
57.20444486	-2.02630257	5.987945591
57.20444486	-2.02630257	5.987945591
57.20444486	-2.02630257	5.987945591
57.20444486	-2.02630257	5.987945591
57.20444486	-2.02630257	5.987945591
57.14791027	-3.348548164	5.745672419
57.14791027	-3.348548164	5.745672419
57.14791027	-3.348548164	5.745672419
57.14791027	-3.348548164	5.745672419
57.14791027	-3.348548164	5.745672419
57.14791027	-3.348548164	5.745672419
55.97526702	-2.584319641	5.949513924
55.97526702	-2.584319641	5.949513924
55.97526702	-2.584319641	5.949513924
55.97526702	-2.584319641	5.949513924
55.97526702	-2.584319641	5.949513924
55.97526702	-2.584319641	5.949513924
55.97526702	-2.584319641	5.949513924
56.27812575	-1.222538064	6.298621535
56.27812575	-1.222538064	6.298621535
56.27812575	-1.222538064	6.298621535
56.27812575	-1.222538064	6.298621535
56.27812575	-1.222538064	6.298621535
56.27812575	-1.222538064	6.298621535
56.27812575	-1.222538064	6.298621535
111.4912382	-0.368294462	3.022290461
111.4912382	-0.368294462	3.022290461
111.4912382	-0.368294462	3.022290461
111.4912382	-0.368294462	3.022290461
111.4912382	-0.368294462	3.022290461
111.8992078	-1.013788169	2.496503237
111.8992078	-1.013788169	2.496503237
111.8992078	-1.013788169	2.496503237
111.8992078	-1.013788169	2.496503237
111.8992078	-1.013788169	2.496503237
111.8992078	-1.013788169	2.496503237
111.8758049	6.8918198	2.529719509
111.8758049	6.8918198	2.529719509
111.8758049	6.8918198	2.529719509
111.8758049	6.8918198	2.529719509
111.8758049	6.8918198	2.529719509
111.8758049	6.8918198	2.529719509
110.8065575	6.617254405	3.996276822
110.8065575	6.617254405	3.996276822
110.8065575	6.617254405	3.996276822
110.8065575	6.617254405	3.996276822
110.8065575	6.617254405	3.996276822
110.8065575	6.617254405	3.996276822
111.6930191	5.732105109	2.747981248
111.6930191	5.732105109	2.747981248
111.6930191	5.732105109	2.747981248
111.6930191	5.732105109	2.747981248
111.6930191	5.732105109	2.747981248
111.6930191	5.732105109	2.747981248
110.6367478	5.449620627	4.433734502
110.6367478	5.449620627	4.433734502
110.6367478	5.449620627	4.433734502
110.6367478	5.449620627	4.433734502
110.6367478	5.449620627	4.433734502
110.6367478	5.449620627	4.433734502
111.4366388	4.694493349	3.09702773
111.4366388	4.694493349	3.09702773
111.4366388	4.694493349	3.09702773
111.4366388	4.694493349	3.09702773
111.4366388	4.694493349	3.09702773
111.4366388	4.694493349	3.09702773
110.4615705	4.329797482	4.405011767
110.4615705	4.329797482	4.405011767
110.4615705	4.329797482	4.405011767
110.4615705	4.329797482	4.405011767
110.4615705	4.329797482	4.405011767
110.4615705	4.329797482	4.405011767
111.3956091	3.520342974	3.075800129
111.3956091	3.520342974	3.075800129
111.3956091	3.520342974	3.075800129
111.3956091	3.520342974	3.075800129
111.3956091	3.520342974	3.075800129
111.3956091	3.520342974	3.075800129
111.3956091	3.520342974	3.075800129
110.1563087	3.043900568	4.72584987
110.1563087	3.043900568	4.72584987
110.1563087	3.043900568	4.72584987
110.1563087	3.043900568	4.72584987
110.1563087	3.043900568	4.72584987
110.1563087	3.043900568	4.72584987
110.1563087	3.043900568	4.72584987
111.1519176	2.364306955	3.607356894
111.1519176	2.364306955	3.607356894
111.1519176	2.364306955	3.607356894
111.1519176	2.364306955	3.607356894
111.1519176	2.364306955	3.607356894
111.1519176	2.364306955	3.607356894
76.8535055	0.682163127	5.766562456
76.8535055	0.682163127	5.766562456
76.8535055	0.682163127	5.766562456
76.8535055	0.682163127	5.766562456
76.8535055	0.682163127	5.766562456
76.8535055	0.682163127	5.766562456
42.85206759	13.62440671	6.016404484
42.85206759	13.62440671	6.016404484
42.85206759	13.62440671	6.016404484
42.85206759	13.62440671	6.016404484
42.85206759	13.62440671	6.016404484
42.85206759	13.62440671	6.016404484
42.85206759	13.62440671	6.016404484
41.98763248	14.40033967	5.92150831
41.98763248	14.40033967	5.92150831
41.98763248	14.40033967	5.92150831
41.98763248	14.40033967	5.92150831
41.98763248	14.40033967	5.92150831
41.98763248	14.40033967	5.92150831
23.39857319	35.24542754	4.110908736
23.39857319	35.24542754	4.110908736
23.39857319	35.24542754	4.110908736
23.39857319	35.24542754	4.110908736
23.39857319	35.24542754	4.110908736
23.39857319	35.24542754	4.110908736
23.39857319	35.24542754	4.110908736
68.41986101	16.21373032	2.433567046
68.41986101	16.21373032	2.433567046
68.41986101	16.21373032	2.433567046
68.41986101	16.21373032	2.433567046
68.41986101	16.21373032	2.433567046
68.41986101	16.21373032	2.433567046
67.73036547	16.03564575	2.642519292
67.73036547	16.03564575	2.642519292
67.73036547	16.03564575	2.642519292
67.73036547	16.03564575	2.642519292
67.73036547	16.03564575	2.642519292
67.73036547	16.03564575	2.642519292
29.49020192	-5.097201263	5.519715929
29.49020192	-5.097201263	5.519715929
29.49020192	-5.097201263	5.519715929
29.49020192	-5.097201263	5.519715929
29.49020192	-5.097201263	5.519715929
29.49020192	-5.097201263	5.519715929
29.33212121	-7.462417904	4.763516743
29.33212121	-7.462417904	4.763516743
29.33212121	-7.462417904	4.763516743
29.33212121	-7.462417904	4.763516743
29.33212121	-7.462417904	4.763516743
29.33212121	-7.462417904	4.763516743
27.98248788	-7.469791416	4.768130155
27.98248788	-7.469791416	4.768130155
27.98248788	-7.469791416	4.768130155
27.98248788	-7.469791416	4.768130155
27.98248788	-7.469791416	4.768130155
27.98248788	-7.469791416	4.768130155
27.98248788	-7.469791416	4.768130155
30.77070658	-7.558617013	4.992450542
30.77070658	-7.558617013	4.992450542
30.77070658	-7.558617013	4.992450542
30.77070658	-7.558617013	4.992450542
30.77070658	-7.558617013	4.992450542
30.77070658	-7.558617013	4.992450542
30.77070658	-7.558617013	4.992450542
32.12449966	-7.39804962	5.293601924
32.12449966	-7.39804962	5.293601924
32.12449966	-7.39804962	5.293601924
32.12449966	-7.39804962	5.293601924
32.12449966	-7.39804962	5.293601924
32.12449966	-7.39804962	5.293601924
33.33704498	-7.613905369	4.99709244
33.33704498	-7.613905369	4.99709244
33.33704498	-7.613905369	4.99709244
33.33704498	-7.613905369	4.99709244
33.33704498	-7.613905369	4.99709244
33.33704498	-7.613905369	4.99709244
33.33704498	-7.613905369	4.99709244
78.2175557	-3.489564902	4.000274581
78.2175557	-3.489564902	4.000274581
78.2175557	-3.489564902	4.000274581
78.2175557	-3.489564902	4.000274581
78.2175557	-3.489564902	4.000274581
78.2175557	-3.489564902	4.000274581
78.2175557	-3.489564902	4.000274581
78.32026535	-4.886004067	2.85942273
78.32026535	-4.886004067	2.85942273
78.32026535	-4.886004067	2.85942273
78.32026535	-4.886004067	2.85942273
78.32026535	-4.886004067	2.85942273
78.32026535	-4.886004067	2.85942273
78.75762663	18.0394041	1.050746161
78.75762663	18.0394041	1.050746161
78.75762663	18.0394041	1.050746161
78.75762663	18.0394041	1.050746161
78.75762663	18.0394041	1.050746161
78.75762663	18.0394041	1.050746161
78.22537624	17.4894855	1.714944416
78.22537624	17.4894855	1.714944416
78.22537624	17.4894855	1.714944416
78.22537624	17.4894855	1.714944416
78.22537624	17.4894855	1.714944416
44.97481631	13.97373682	5.746872202
44.97481631	13.97373682	5.746872202
44.97481631	13.97373682	5.746872202
